Price,Close,High,Low,Open,Volume
2024-06-07,100.6278076171875,101.35124536556097,99.6467034840518,99.95391615301682,6047800
2024-06-10,101.81702423095703,101.92603664133722,99.73589127426695,100.34041189151883,7633100
2024-06-11,99.96382904052734,101.95576660157352,99.83499206693716,101.71792477773394,9134200
2024-06-12,99.89446258544922,100.77646663345166,99.34940050596205,100.2908631223247,9041800
2024-06-13,99.19082641601562,100.16202580078284,98.71514278495596,99.7061591706611,10164600
2024-06-14,99.07191467285156,99.4782274814276,98.35838162662932,98.91334841331089,7087600
2024-06-17,100.60797882080078,101.00438688201659,99.71607013413384,100.07283663314257,10389000
2024-06-18,100.58816528320312,100.84583166599265,99.70616128608089,100.21158177055318,7044700
2024-06-20,100.92510986328125,101.02421755522211,99.47822677903795,99.66652232069916,7886900
2024-06-21,101.35124969482422,101.61882837219883,100.67735820186797,100.88547831131734,14144900
2024-06-24,101.06385803222656,102.15397458414645,100.99448718512771,101.33142913936348,7393600
2024-06-25,101.28187561035156,102.74858324612346,100.85573824516864,101.73774981940284,10343700
2024-06-26,101.2620620727539,101.45035761941853,100.51879972857951,100.98457867399902,10122300
2024-06-27,101.25215148925781,101.36116390643345,100.89538495320221,101.12332206934828,8365200
2024-06-28,98.39802551269531,101.65847058307324,97.4961969022085,101.10349622244459,21439400
2024-07-01,97.15925598144531,98.84398096226464,97.00068971645469,98.50703899044304,15299000
2024-07-02,97.10970306396484,97.10970306396484,96.07904501421656,97.06015677632224,13340300
2024-07-03,97.72412872314453,98.18990764523903,96.95113713364948,96.96104185392647,5030000
2024-07-05,97.10970306396484,97.42682803612927,96.70339023753031,97.42682803612927,8550800
2024-07-08,96.9404525756836,97.85639214999453,96.46256676540901,97.25904058395425,8167600
2024-07-09,96.62186431884766,97.09974253215562,95.72583317422368,97.04000965442643,9044400
2024-07-10,96.5422134399414,96.85084342953482,95.82538853892966,96.52229741728158,7761100
2024-07-11,96.17384338378906,97.14952341333449,95.8751714042657,96.58203829692926,7422600
2024-07-12,96.70150756835938,97.39842407074136,96.55217537103368,96.67164112889424,6465700
2024-07-15,96.44265747070312,97.05991745857416,96.17384433117326,96.90062725374,7417700
2024-07-16,98.03559875488281,98.28449587466439,96.1141126863396,96.59199090270732,10755500
2024-07-17,96.8807144165039,98.17498250362513,96.10415660252616,97.86635249954101,9456100
2024-07-18,96.36300659179688,97.6274005759872,96.25349125508704,96.9304917021401,7529400
2024-07-19,95.31764221191406,96.39287963010538,95.0189702151304,96.39287963010538,9301000
2024-07-22,93.7147445678711,94.7402071229577,93.07756852330981,94.69042465870794,13377000
2024-07-23,90.538818359375,91.28550971572594,89.43371454431663,90.29987165641187,22534700
2024-07-24,89.40384674072266,90.34965273936885,89.18481606421837,89.82199207091968,11768500
2024-07-25,88.81644439697266,90.1007544043911,88.81644439697266,89.6826090798559,10765300
2024-07-26,89.53327178955078,90.15053937802651,88.9458706399834,89.602962678916,11301900
2024-07-29,91.7335205078125,92.14171542419551,89.79212604040768,89.99124069500509,13024800
2024-07-30,93.3762435913086,93.6251407090179,91.26559329866835,91.26559329866835,9896100
2024-07-31,93.27668762207031,94.42160830362057,93.2269051595084,93.37624495145677,10241800
2024-08-01,92.63951110839844,93.53553466386764,92.19149173492654,93.44593534661564,9263600
2024-08-02,89.17485809326172,91.79325300962084,88.60737297466916,91.75343615545395,15433600
2024-08-05,87.39275360107422,89.16489984045185,86.03875269095121,86.5066804813854,19103200
2024-08-06,89.5730972290039,91.50454132093307,87.57196224694005,87.84077539155768,21717500
2024-08-07,85.5807876586914,88.84631676573484,85.37171498246775,87.61178913652667,30581900
2024-08-08,85.5807876586914,85.9491581429355,83.53983576465804,84.77436339386621,21890500
2024-08-09,85.82968139648438,85.86950584691634,84.33629868610322,85.75003249562043,16008400
2024-08-12,85.5708236694336,85.99892700391257,85.10290348146837,85.48122435548399,11754600
2024-08-13,85.22237396240234,86.0785806788713,84.93365238631513,86.0785806788713,14615200
2024-08-14,85.9192886352539,86.15822774301606,85.18254769306988,85.63056706532836,9475100
2024-08-15,88.39830017089844,88.53768194747549,86.825268582972,86.86509303281362,12401000
2024-08-16,88.90605163574219,89.27441450102204,87.95028003935975,88.56754761291153,10277700
2024-08-19,90.41934204101562,90.548765804071,89.01556628692052,89.01556628692052,9723600
2024-08-20,89.34410858154297,90.27000617709037,88.91600522885466,89.99124261640725,8863400
2024-08-21,90.31978607177734,90.37951894858621,89.0354760502268,89.8219918430711,7637600
2024-08-22,89.5233154296875,90.97687371736372,89.30428474600222,90.58859481291707,7613000
2024-08-23,90.16049194335938,90.34965618860511,89.28437679963231,89.75230460898496,7369200
2024-08-26,91.37510681152344,91.3950228341549,90.51890013606011,90.51890013606011,8043800
2024-08-27,90.49899291992188,91.31537515678144,90.3496531311362,91.02665359065904,7237400
2024-08-28,89.09521484375,90.22023473660917,88.36843947518734,89.93151315329743,8569700
2024-08-29,89.4137954711914,90.29986857617722,89.23458924795062,90.05097146588373,6181800
2024-08-30,89.98128509521484,90.05097598576549,89.00561262750574,89.58305577534678,8403600
2024-09-03,88.73680114746094,90.09080212850063,88.1494075726101,89.21468697430805,8465500
2024-09-04,88.85626983642578,89.62286960661571,88.42816649584937,88.55759026086562,6317200
2024-09-05,88.25891876220703,89.27441565232093,87.95028117358237,89.27441565232093,6234100
2024-09-06,87.55205535888672,88.69697606041237,87.33302467297268,88.05980002633744,7791500
2024-09-09,87.95027923583984,88.49785591670863,87.42261857740465,87.8308134841863,8750200
2024-09-10,88.01002502441406,88.49786126319107,87.59187967689093,87.9403341331602,6858300
2024-09-11,87.93037414550781,88.03988948583694,86.20800273502569,87.66156859835097,10779000
2024-09-12,88.90605163574219,88.93591807392843,87.79098983712073,87.83081428661475,7181700
2024-09-13,90.15054321289062,90.31979143772897,88.99565688772587,89.0553897680835,7084200
2024-09-16,91.4448013305664,91.962511599224,90.54877016999549,90.69810996271354,9028600
2024-09-17,92.45034790039062,92.83862680429921,91.7633894108274,91.96251166650961,8193100
2024-09-18,93.16717529296875,93.6550115397495,92.2811021200305,93.1074348168157,10289800
2024-09-19,93.0377426147461,94.86962941098861,92.90831884375524,94.40170159902075,10912400
2024-09-20,93.33641815185547,93.59527327833635,92.41052057995958,92.78884146040305,19251500
2024-09-23,92.55986022949219,93.28663555079977,91.7534360085041,93.28663555079977,7338700
2024-09-24,93.27668762207031,93.37624495145677,92.0521104429786,92.92822557561169,7860300
2024-09-25,93.50566864013672,94.02337890568339,92.93818350780805,93.22690507979804,8408200
2024-09-26,94.78002166748047,95.36742282920098,93.7645247449002,94.04328830812861,10061600
2024-09-27,95.5864486694336,96.47252177725154,94.85966576292937,95.0687384247557,10155400
2024-09-30,95.76565551757812,97.1395648452812,95.01896417944312,96.42273994535365,7982300
2024-10-01,93.63510131835938,95.42715605814303,92.90831837235986,94.77007159894359,10099200
2024-10-02,93.73465728759766,94.16276063954646,93.17712257145716,93.17712257145716,6144200
2024-10-03,93.21694946289062,93.67491926603188,92.7191552078583,93.19704103481385,6180300
2024-10-04,94.7302474975586,94.91940414786329,93.47580385805848,93.88399878988896,6308900
2024-10-07,91.982421875,94.7202902788025,91.35520384786712,94.6705078149838,11043600
2024-10-08,92.10189056396484,93.32646011618606,91.28550833057166,92.11184097963438,10209100
2024-10-09,93.18708038330078,93.59527530681883,91.0565216397713,91.45475855166428,8654500
2024-10-10,92.57977294921875,93.46584611097218,92.28110095517391,93.30655589996243,6698000
2024-10-11,93.7147445678711,94.19263039916085,92.39061761023639,92.44039247874854,8089100
2024-10-14,94.55104064941406,94.77007133378018,93.38620393245324,93.76452482634365,6262000
2024-10-15,93.8043441772461,95.22803595247822,93.26672550732589,94.82979905671469,6535800
2024-10-16,96.32318878173828,96.36301323380839,93.21694988190818,93.31651480995222,9936300
2024-10-17,96.1141128540039,96.90062866537416,95.18821526297181,96.5023917538815,9542500
2024-10-18,96.85084533691406,97.10970046643,95.62627577001659,96.58203979160936,8609700
2024-10-21,96.19376373291016,97.02009641625307,95.52671366425899,96.77119929092072,8189900
2024-10-22,96.31322479248047,96.8309350415246,95.77560611650561,95.77560611650561,5344300
2024-10-23,95.8154296875,96.71146080590837,95.56653257659418,96.50238814423594,5388500
2024-10-24,94.97914123535156,96.37296660777663,94.8298014462101,96.17384435700893,5015300
2024-10-25,94.61077117919922,96.42274189250139,94.59086275190458,95.3873289712234,6638100
2024-10-28,95.7756118774414,96.26345571756487,94.7899813767367,94.7999393886696,8146400
2024-10-29,95.70591735839844,96.19376118003397,95.25790558298495,95.83534872140828,6834400
2024-10-30,94.66055297851562,96.28335944034313,94.52117120121693,95.27781296491352,7718200
2024-10-31,95.7756118774414,96.20371524170508,94.58090870057131,94.84971425685895,8147700
2024-11-01,95.3873291015625,95.96477223848032,94.41165665230974,95.27781376194922,7944900
2024-11-04,95.36742401123047,95.59640511426159,94.61077461899121,95.4072484630049,6088000
2024-11-05,96.2037124633789,96.2435369142228,94.82980309008252,95.17825754029494,6561700
2024-11-06,98.45374298095703,99.11083501571144,97.7767425189694,97.7767425189694,11325100
2024-11-07,98.49356842041016,99.08096197640494,97.69709459981195,98.34422862958084,7805100
2024-11-08,98.58316802978516,98.82211473411552,97.1793922215965,98.29445405459292,7982100
2024-11-11,100.41505432128906,100.45487877182717,98.5632591478225,98.5632591478225,9137900
2024-11-12,100.54447937011719,100.84315895509079,99.06105464841968,100.1064256000899,9366200
2024-11-13,102.26685333251953,102.74473156543547,99.90730582081717,100.3453671974381,17701300
2024-11-14,108.63861846923828,114.303511796905,107.92179354306036,109.8432796273894,47436100
2024-11-15,114.57232666015625,114.68184200306106,109.76363237138523,109.76363237138523,32048000
2024-11-18,113.03911590576172,114.93073551975785,112.39198188048184,112.83004323834587,14236600
2024-11-19,111.92405700683594,112.00370590957084,110.33111693082509,111.55569412422753,12166800
2024-11-20,113.75594329833984,113.86545864019162,110.97825049232502,111.76476631301631,9319300
2024-11-21,114.21391296386719,115.73716214059314,113.32783981406271,113.64642782752345,10261000
2024-11-22,115.13980865478516,115.82675953744507,113.09884924270679,113.34774636146086,10098000
2024-11-25,115.48826599121094,116.06570914414398,114.42298660012152,115.16967797506469,10397800
2024-11-26,114.94068908691406,115.90641114555342,114.93073867086233,115.48826579925723,6808100
2024-11-27,117.08120727539062,117.6785588623377,114.9406904594042,114.9406904594042,8142400
2024-11-29,116.9517822265625,117.2205877792455,116.2150488638966,116.74270955320071,5095200
2024-12-02,116.64315032958984,118.10665901937315,116.0358407472209,117.2604103278592,8390500
2024-12-03,115.936279296875,116.71284471740991,114.9406907839066,116.48385601730264,9194000
2024-12-04,116.47389221191406,116.77257178924317,115.32896395980202,115.458395321322,7996200
2024-12-05,115.9860610961914,116.75266090465975,115.54799972235948,116.03584355984958,9823600
2024-12-06,116.21504974365234,116.74271043695089,115.70729747836576,116.03584350859458,6677900
2024-12-09,114.1043930053711,116.66305502125299,113.40748412779124,115.87653923327738,8666100
2024-12-10,114.22386932373047,114.44289240828067,113.21832283501848,114.14422042258278,7526400
2024-12-11,114.1043930053711,114.54245435455677,113.47717501554922,114.13425944359065,6426800
2024-12-12,114.39311981201172,114.5026351543288,113.6563864511183,114.1939975551909,5285100
2024-12-13,112.83999633789062,114.45285243369214,112.80017948235349,113.81567640477394,6864500
2024-12-16,112.11000061035156,113.06999969482422,111.7300033569336,113.0,10528500
2024-12-17,113.0199966430664,114.04000091552734,110.80000305175781,111.02999877929688,12238600
2024-12-18,111.3499984741211,116.12000274658203,111.23999786376953,113.33999633789062,12292800
2024-12-19,111.37000274658203,112.91000366210938,111.25,111.66000366210938,9468500
2024-12-20,112.02999877929688,112.97000122070312,110.43000030517578,110.61000061035156,17955300
2024-12-23,111.4000015258789,111.8499984741211,110.30999755859375,111.61000061035156,6037200
2024-12-24,112.55999755859375,112.73999786376953,111.19000244140625,111.25,2475000
2024-12-26,112.55000305175781,113.31999969482422,111.86000061035156,112.12000274658203,4781400
2024-12-27,111.55000305175781,112.12000274658203,110.86000061035156,111.81999969482422,4523800
2024-12-30,110.80000305175781,111.54000091552734,109.83000183105469,110.43000030517578,5716300
2024-12-31,111.3499984741211,111.58999633789062,110.66999816894531,110.77999877929688,4757500
2025-01-02,110.81999969482422,112.19999694824219,110.16999816894531,111.69999694824219,5688100
2025-01-03,111.16000366210938,111.54000091552734,110.18000030517578,111.37000274658203,5393100
2025-01-06,111.05000305175781,112.8499984741211,110.87000274658203,111.47000122070312,6274400
2025-01-07,111.38999938964844,113.73999786376953,111.29000091552734,112.1500015258789,7878800
2025-01-08,109.76000213623047,111.11000061035156,108.63999938964844,111.0,7805300
2025-01-10,108.6500015258789,110.54000091552734,107.62000274658203,110.0,8835500
2025-01-13,108.08000183105469,108.61000061035156,106.72000122070312,107.93000030517578,6690200
2025-01-14,108.12000274658203,108.95999908447266,107.61000061035156,108.68000030517578,5501600
2025-01-15,108.18000030517578,109.5999984741211,107.98999786376953,109.16999816894531,6296900
2025-01-16,106.45999908447266,108.5999984741211,106.16000366210938,108.29000091552734,7872800
2025-01-17,107.0199966430664,107.73999786376953,106.54000091552734,106.83000183105469,7144300
2025-01-21,108.69999694824219,109.44999694824219,106.80000305175781,107.0999984741211,8643700
2025-01-22,108.80999755859375,109.55000305175781,108.2300033569336,109.55000305175781,8781700
2025-01-23,111.04000091552734,111.06999969482422,108.48999786376953,108.5,7608300
2025-01-24,112.16000366210938,113.38999938964844,110.62999725341797,111.16000366210938,8304500
2025-01-27,113.33999633789062,114.08000183105469,111.45999908447266,111.68000030517578,10176900
2025-01-28,112.13999938964844,112.95999908447266,111.55999755859375,112.8499984741211,6516800
2025-01-29,113.19000244140625,114.37999725341797,112.76000213623047,113.5,7607100
2025-01-30,113.43000030517578,115.18000030517578,113.12000274658203,114.08999633789062,6236200
2025-01-31,113.05999755859375,114.01000213623047,112.76000213623047,113.30000305175781,7797700
2025-02-03,114.0,114.5999984741211,110.86000061035156,111.3499984741211,8870700
2025-02-04,113.30000305175781,114.66000366210938,112.51000213623047,113.80000305175781,13521100
2025-02-05,110.54000091552734,118.58999633789062,110.2300033569336,115.69999694824219,23310000
2025-02-06,112.08999633789062,112.68000030517578,109.1500015258789,111.87999725341797,12470800
2025-02-07,110.86000061035156,112.55000305175781,110.80999755859375,111.61000061035156,8669300
2025-02-10,109.27999877929688,111.37999725341797,108.69000244140625,111.13999938964844,8239500
2025-02-11,109.0199966430664,109.05000305175781,107.69000244140625,108.37999725341797,7456700
2025-02-12,109.2300033569336,109.52999877929688,107.75,108.25,6521200
2025-02-13,109.58999633789062,109.76000213623047,108.55999755859375,108.91999816894531,6553200
2025-02-14,110.37999725341797,110.51000213623047,109.58999633789062,109.86000061035156,5964500
2025-02-18,109.55999755859375,109.91999816894531,108.70999908447266,109.77999877929688,8362900
2025-02-19,111.3499984741211,111.76000213623047,109.13999938964844,109.13999938964844,8452100
2025-02-20,110.55000305175781,111.5199966430664,109.37999725341797,111.23999786376953,5970100
2025-02-21,108.66000366210938,111.76000213623047,107.91999816894531,111.0,9082100
2025-02-24,111.19999694824219,111.55999755859375,108.6500015258789,108.83999633789062,7093300
2025-02-25,110.52999877929688,111.9000015258789,109.06999969482422,111.43000030517578,7289000
2025-02-26,111.83000183105469,113.25,110.05999755859375,110.05999755859375,7831600
2025-02-27,111.30999755859375,113.12000274658203,111.05999755859375,112.31999969482422,7854700
2025-02-28,113.80000305175781,113.98999786376953,111.0,111.45999908447266,14605400
